transaction_date,region,transaction_count,total_amount_usd_equivalent,average_transaction_amount,successful_transactions,failed_transactions,unique_users
2025-01-13,Europe West,1,3936.35,3936.35,1,0,1
2022-09-23,North America West,1,1112.02,1112.02,0,1,1
2022-09-23,Europe Central,1,3017.03,3017.03,1,0,1
2022-09-23,North America East,2,5581.32,2790.66,2,0,2
2022-09-23,APAC,2,1917.52,958.76,2,0,2
2024-06-26,APAC,2,5234.8799999999992,2617.4399999999996,1,1,2
2024-06-26,Europe West,1,2467.07,2467.07,1,0,1
2022-10-19,Europe Central,3,11016.03,3672.01,3,0,3
2022-10-19,Europe West,2,1722.65,861.32499999999993,2,0,2
2023-04-29,North America West,1,4601.59,4601.59,1,0,1
2023-04-29,Europe West,1,932.23,932.23,1,0,1
2023-04-29,APAC,2,9263.66,4631.83,2,0,2
2023-11-12,North America East,1,3986.32,3986.32,0,0,1
2023-11-12,Europe Central,2,7803.7699999999995,3901.8849999999998,2,0,2
2023-11-12,North America West,2,3551.6699999999996,1775.8349999999998,2,0,2
2024-06-02,APAC,1,395.55,395.55,1,0,1
2024-06-02,North America West,1,72.77,72.77,1,0,1
2024-06-02,North America East,2,1961.3000000000002,980.65000000000009,2,0,2
2024-06-02,Europe West,2,5123.8600000000006,2561.9300000000003,2,0,2
2023-09-11,North America West,1,1911.68,1911.68,0,1,1
2023-09-11,Europe West,1,1856.78,1856.78,1,0,1
2023-09-11,Europe Central,2,2820.48,1410.24,2,0,2
2023-09-11,APAC,2,960.98,480.49,2,0,2
2022-07-31,Europe West,1,3816.08,3816.08,1,0,1
2022-07-31,APAC,1,3192.02,3192.02,1,0,1
2023-01-16,APAC,2,6177.21,3088.605,0,0,2
2023-11-13,APAC,1,4305.23,4305.23,1,0,1
2023-11-13,North America East,1,4474.82,4474.82,1,0,1
2023-11-13,Europe Central,1,2691.11,2691.11,1,0,1
2024-07-31,Europe West,2,7799.38,3899.69,0,0,2
2024-07-31,Europe Central,2,4847.1,2423.55,2,0,2
2023-04-03,Europe Central,1,4339.5,4339.5,1,0,1
2024-07-19,North America East,2,1057.95,528.975,2,0,2
2024-07-19,APAC,1,2516.24,2516.24,0,0,1
2024-07-19,North America West,1,4831.55,4831.55,1,0,1
2023-12-04,Europe West,1,1517.26,1517.26,1,0,1
2023-12-04,Europe Central,1,2857.78,2857.78,0,1,1
2023-12-04,APAC,2,6726.59,3363.295,2,0,2
2023-02-22,North America East,1,2016.96,2016.96,1,0,1
2023-02-22,APAC,1,4252.66,4252.66,1,0,1
2023-02-22,Europe West,1,932.49,932.49,1,0,1
2023-02-22,North America West,2,5513.08,2756.54,2,0,2
2022-08-21,Europe Central,1,2190.97,2190.97,0,0,1
2022-08-21,North America East,1,2687.93,2687.93,0,0,1
2022-08-21,Europe West,2,3310.26,1655.13,2,0,2
2022-08-21,North America West,3,6378.92,2126.3066666666668,3,0,3
2024-12-13,APAC,1,3414.55,3414.55,1,0,1
2024-12-13,Europe West,1,422.89,422.89,1,0,1
2024-12-13,North America East,1,4562.05,4562.05,1,0,1
2022-07-30,North America West,1,2443.87,2443.87,1,0,1
2022-07-30,Europe Central,1,3217.76,3217.76,1,0,1
2022-07-30,Europe West,1,708.58,708.58,1,0,1
2022-06-22,North America West,2,1650.55,825.275,1,1,2
2022-06-22,APAC,1,615.05,615.05,1,0,1
2022-06-22,Europe West,1,1379.71,1379.71,1,0,1
2024-06-21,Europe Central,1,1794.26,1794.26,1,0,1
2024-06-21,APAC,1,3596.55,3596.55,1,0,1
2024-06-21,North America West,1,1574.57,1574.57,1,0,1
2024-11-05,North America West,2,2124.15,1062.075,2,0,2
2024-11-05,Europe West,2,8090.98,4045.49,2,0,2
2024-11-05,North America East,3,5959.2,1986.3999999999999,2,1,3
2024-11-05,APAC,1,228.12,228.12,0,1,1
2022-09-08,Europe West,4,10922.83,2730.7075,3,0,4
2022-09-08,North America East,2,4290.7999999999993,2145.4,2,0,2
2022-09-08,Europe Central,1,176.57,176.57,1,0,1
2023-12-06,Europe West,1,3551.14,3551.14,0,0,1
2023-12-06,APAC,1,3207.34,3207.34,0,0,1
2023-12-06,Europe Central,1,2448.51,2448.51,1,0,1
2023-12-06,North America East,2,2735.42,1367.71,2,0,2
2023-11-15,North America West,1,239.83,239.83,0,1,1
2023-11-15,APAC,3,4245.84,1415.28,3,0,3
2023-11-15,North America East,2,4968.54,2484.27,2,0,2
2024-07-10,Europe Central,1,3061.8,3061.8,0,0,1
2024-07-10,Europe West,2,6535.5199999999995,3267.7599999999998,0,1,2
2024-07-10,North America West,2,5730.57,2865.285,2,0,2
2023-06-14,Europe West,1,4054.24,4054.24,1,0,1
2024-05-17,Europe Central,1,4730.58,4730.58,1,0,1
2024-05-17,APAC,2,5770.65,2885.325,1,1,2
2023-10-06,APAC,1,3762.94,3762.94,1,0,1
2023-10-06,North America West,1,217.18,217.18,1,0,1
2023-10-06,Europe Central,1,2910.09,2910.09,1,0,1
2023-10-06,North America East,2,4157.66,2078.83,1,0,2
2023-08-09,North America East,2,4622.32,2311.16,0,1,2
2023-08-09,Europe Central,1,2472.08,2472.08,1,0,1
2023-08-09,Europe West,3,4745.75,1581.916666666667,2,0,3
2024-11-09,Europe West,1,282.23,282.23,0,1,1
2024-11-09,APAC,1,2170.52,2170.52,1,0,1
2023-11-11,North America East,1,2821.46,2821.46,1,0,1
2023-11-11,North America West,1,1917.19,1917.19,1,0,1
2023-11-11,Europe Central,1,3481.92,3481.92,1,0,1
2024-11-07,North America East,1,4869.74,4869.74,0,0,1
2024-11-07,APAC,1,3969.62,3969.62,1,0,1
2024-11-07,Europe West,2,1803.1399999999999,901.56999999999994,1,0,2
2024-11-07,Europe Central,2,5567.41,2783.705,2,0,2
2022-11-24,North America East,1,1409.3,1409.3,1,0,1
2022-11-24,North America West,1,4794.25,4794.25,1,0,1
2022-11-24,APAC,2,6941.0899999999992,3470.5449999999996,2,0,2
2022-11-24,Europe Central,2,5923.13,2961.5650000000005,2,0,2
2022-11-24,Europe West,2,8926.96,4463.48,2,0,2
2025-01-14,Europe West,1,25.06,25.06,1,0,1
2025-01-14,Europe Central,1,4077.56,4077.56,1,0,1
2025-01-14,North America East,1,92.84,92.84,1,0,1
2025-01-14,APAC,1,930.15,930.15,1,0,1
2025-01-14,North America West,3,6975.89,2325.2966666666671,3,0,3
2023-05-25,North America East,1,16.61,16.61,1,0,1
2023-05-25,APAC,1,2055.91,2055.91,1,0,1
2023-05-25,Europe Central,2,1895.1,947.55,2,0,2
2025-02-28,North America West,4,8745.14,2186.285,4,0,4
2025-02-28,North America East,1,2482.35,2482.35,1,0,1
2022-12-10,North America West,2,6206.91,3103.455,2,0,2
2022-12-10,North America East,1,3607.4,3607.4,1,0,1
2022-12-10,APAC,1,4350.96,4350.96,0,1,1
2025-01-11,APAC,1,2721.98,2721.98,1,0,1
2025-01-11,Europe West,1,3610.45,3610.45,1,0,1
2025-01-11,North America East,1,297.83,297.83,1,0,1
2025-01-11,North America West,2,6068.96,3034.48,1,1,2
2022-06-25,APAC,1,2223.26,2223.26,1,0,1
2022-06-25,North America West,2,4500.93,2250.465,1,0,2
2022-06-25,North America East,3,6831.2,2277.0666666666666,1,2,3
2025-01-18,North America West,1,3455.3,3455.3,0,1,1
2025-01-18,North America East,1,1924.96,1924.96,1,0,1
2025-01-18,APAC,1,2609.47,2609.47,1,0,1
2025-01-18,Europe West,1,3253.02,3253.02,1,0,1
2023-11-14,Europe Central,1,4687.67,4687.67,1,0,1
2023-11-14,North America East,1,51.21,51.21,1,0,1
2023-11-14,North America West,2,2871.92,1435.96,2,0,2
2022-04-24,North America West,1,4281.41,4281.41,0,0,1
2022-04-24,APAC,1,2321.11,2321.11,1,0,1
2022-04-24,North America East,3,4431.78,1477.26,2,0,3
2024-01-02,APAC,1,3094.96,3094.96,1,0,1
2024-01-02,North America West,1,4961.52,4961.52,1,0,1
2024-01-02,Europe West,1,1101.89,1101.89,0,1,1
2023-12-20,APAC,1,3073.61,3073.61,0,1,1
2023-12-20,North America East,1,3745.61,3745.61,1,0,1
2023-12-20,North America West,1,1646.67,1646.67,1,0,1
2023-12-20,Europe West,2,2975.5,1487.75,1,0,2
2022-12-30,North America West,1,1009.42,1009.42,0,0,1
2022-12-30,Europe West,1,2807.69,2807.69,1,0,1
2022-12-30,Europe Central,1,1611.06,1611.06,1,0,1
2022-04-25,North America West,1,511.39,511.39,1,0,1
2022-04-25,APAC,2,680.67000000000007,340.33500000000004,0,0,2
2023-11-10,North America East,1,2096.68,2096.68,1,0,1
2023-11-10,Europe Central,1,231.41,231.41,1,0,1
2023-11-10,North America West,2,4827.62,2413.81,2,0,2
2024-02-13,APAC,1,3844.55,3844.55,1,0,1
2024-02-13,Europe West,1,3467.54,3467.54,1,0,1
2024-02-13,Europe Central,1,1629.07,1629.07,1,0,1
2024-02-13,North America East,2,5733.65,2866.825,2,0,2
2023-12-21,APAC,1,3150.77,3150.77,1,0,1
2023-12-21,North America West,1,3833.28,3833.28,1,0,1
2022-06-23,North America East,1,2824.7,2824.7,1,0,1
2022-06-23,APAC,1,3099.06,3099.06,1,0,1
2022-06-23,Europe Central,1,3028.77,3028.77,1,0,1
2022-06-23,Europe West,2,5544.85,2772.425,0,2,2
2023-10-04,Europe Central,1,247.05,247.05,1,0,1
2023-10-04,Europe West,1,1075.07,1075.07,1,0,1
2023-10-04,APAC,2,4979.21,2489.605,1,0,2
2023-10-04,North America East,3,5987.63,1995.8766666666666,2,1,3
2022-01-27,Europe West,1,1652.67,1652.67,1,0,1
2022-01-27,Europe Central,2,8420.26,4210.13,1,0,2
2022-01-27,APAC,2,8099.6100000000006,4049.8050000000003,2,0,2
2022-01-27,North America East,2,1372.6799999999998,686.33999999999992,2,0,2
2023-05-21,Europe West,1,1033.12,1033.12,0,1,1
2023-05-21,North America East,1,4178.58,4178.58,1,0,1
2023-05-21,Europe Central,2,7045.84,3522.92,2,0,2
2023-05-04,North America West,1,3590.92,3590.92,0,0,1
2023-06-16,North America West,2,4293.1799999999994,2146.5899999999997,1,0,2
2023-06-16,APAC,2,5312.43,2656.215,2,0,2
2023-02-24,North America West,1,1650.46,1650.46,1,0,1
2023-02-24,Europe Central,1,1330.8,1330.8,1,0,1
2023-06-30,Europe Central,3,7671.05,2557.0166666666664,3,0,3
2023-06-30,North America East,1,3261.93,3261.93,1,0,1
2022-06-14,North America West,1,1512.22,1512.22,1,0,1
2022-06-14,Europe West,1,4353.92,4353.92,1,0,1
2022-06-14,APAC,1,2135.08,2135.08,1,0,1
2022-06-14,North America East,1,3075.25,3075.25,1,0,1
2023-11-17,North America West,1,1168.05,1168.05,0,0,1
2023-11-17,APAC,1,3272.8,3272.8,1,0,1
2023-11-17,North America East,2,5046.82,2523.41,1,1,2
2022-12-25,APAC,2,5541.41,2770.705,0,1,2
2022-12-25,North America West,2,5032.15,2516.0750000000003,2,0,2
2022-12-25,Europe West,2,1490.08,745.04000000000008,2,0,2
2022-12-25,Europe Central,2,4920.73,2460.365,2,0,2
2024-01-01,North America West,2,2044.1000000000001,1022.05,1,0,2
2024-01-01,Europe Central,1,3617.09,3617.09,1,0,1
2024-01-01,Europe West,1,4232.85,4232.85,1,0,1
2022-03-18,Europe Central,1,582.63,582.63,1,0,1
2022-03-18,APAC,1,2978.69,2978.69,1,0,1
2022-03-18,Europe West,1,660.78,660.78,1,0,1
2022-03-18,North America West,1,440.23,440.23,1,0,1
2023-10-09,Europe Central,1,2665.08,2665.08,1,0,1
2023-10-09,North America West,2,3011.19,1505.595,1,1,2
2022-04-03,Europe West,1,2060.86,2060.86,1,0,1
2022-04-03,North America West,1,3052.41,3052.41,0,1,1
2022-04-03,North America East,2,4422.88,2211.44,2,0,2
2023-01-31,Europe Central,1,1576.98,1576.98,0,1,1
2024-09-02,Europe Central,2,1820.2,910.1,2,0,2
2024-09-02,North America East,1,3640.23,3640.23,1,0,1
2024-06-22,APAC,1,3953.56,3953.56,1,0,1
2024-06-22,North America East,1,1912.47,1912.47,1,0,1
2024-06-22,North America West,1,1036.46,1036.46,1,0,1
2024-06-22,Europe West,1,1408.24,1408.24,1,0,1
2025-02-16,Europe West,1,390.8,390.8,1,0,1
2025-02-16,Europe Central,2,7319.82,3659.91,2,0,2
2023-05-18,Europe West,1,2255.71,2255.71,1,0,1
2023-05-18,North America West,1,20.23,20.23,1,0,1
2023-05-18,North America East,2,3753.91,1876.955,1,0,2
2023-05-18,APAC,4,10560.45,2640.1125,2,0,4
2023-09-06,North America West,1,1967.47,1967.47,1,0,1
2023-09-06,Europe Central,1,409.28,409.28,1,0,1
2023-09-06,North America East,1,2790.09,2790.09,1,0,1
2023-09-06,APAC,2,6747.34,3373.67,2,0,2
2023-09-06,Europe West,2,8143.7100000000009,4071.8550000000005,2,0,2
2023-03-07,Europe West,1,773.42,773.42,1,0,1
2023-03-07,Europe Central,1,1563.39,1563.39,1,0,1
2023-03-07,North America West,1,1078.8,1078.8,1,0,1
2023-03-07,North America East,2,4638.01,2319.005,1,0,2
2023-03-07,APAC,2,7126.2899999999991,3563.1449999999995,1,1,2
2023-11-08,Europe West,2,5523.5599999999995,2761.78,2,0,2
2023-11-08,North America East,2,5692.2699999999995,2846.1349999999998,2,0,2
2023-11-08,APAC,2,6820.4400000000005,3410.2200000000003,2,0,2
2023-11-09,Europe Central,1,4274.22,4274.22,1,0,1
2023-11-09,Europe West,2,6906.58,3453.29,2,0,2
2023-11-09,APAC,2,2599.45,1299.725,2,0,2
2024-01-29,North America West,2,1873.51,936.755,0,0,2
2024-01-29,APAC,2,3191.0299999999997,1595.5149999999999,2,0,2
2024-01-29,Europe West,1,4277.32,4277.32,1,0,1
2023-09-24,Europe Central,1,1609.63,1609.63,0,0,1
2023-09-24,North America East,1,1205.55,1205.55,0,1,1
2023-09-24,Europe West,1,3864.86,3864.86,1,0,1
2022-07-07,Europe West,1,4232.94,4232.94,1,0,1
2022-07-07,North America West,1,1857.77,1857.77,1,0,1
2022-07-07,North America East,1,912.9,912.9,1,0,1
2022-07-07,APAC,1,4317.81,4317.81,1,0,1
2023-02-20,North America East,1,2558.69,2558.69,0,0,1
2023-02-20,Europe West,1,3493.69,3493.69,1,0,1
2023-02-20,Europe Central,1,428.29,428.29,1,0,1
2023-02-20,North America West,2,4381.7800000000007,2190.8900000000003,2,0,2
2024-05-11,Europe Central,2,5647.77,2823.885,2,0,2
2024-03-03,Europe West,1,712.12,712.12,1,0,1
2024-03-03,APAC,2,3847.01,1923.505,1,1,2
2022-09-28,APAC,1,2789.44,2789.44,1,0,1
2022-09-28,Europe Central,1,2161.98,2161.98,1,0,1
2024-01-06,North America East,1,1421.66,1421.66,1,0,1
2023-11-18,Europe Central,2,4628.95,2314.475,0,1,2
2023-11-18,North America West,1,2685.85,2685.85,0,0,1
2022-11-09,Europe West,1,4812.52,4812.52,1,0,1
2022-11-09,North America East,1,4863.31,4863.31,1,0,1
2022-11-09,APAC,2,4661.58,2330.7900000000004,2,0,2
2025-03-25,North America East,1,3337.84,3337.84,0,1,1
2025-03-25,APAC,2,3551.12,1775.56,0,1,2
2022-05-15,North America West,1,4789.73,4789.73,1,0,1
2022-05-15,North America East,1,1999.46,1999.46,1,0,1
2022-05-15,APAC,2,1819.4,909.7,1,0,2
2022-09-24,Europe West,4,14842.57,3710.6425,4,0,4
2022-09-24,APAC,1,62.2,62.2,1,0,1
2022-09-24,North America East,1,2693.73,2693.73,1,0,1
2023-12-22,Europe West,1,1481.97,1481.97,1,0,1
2023-12-22,APAC,1,916.59,916.59,1,0,1
2023-12-22,Europe Central,1,1022.17,1022.17,1,0,1
2023-12-22,North America West,2,3871.2000000000003,1935.6000000000001,1,0,2
2023-06-10,Europe West,1,1721.71,1721.71,1,0,1
2023-06-10,North America East,1,71,71,1,0,1
2022-05-31,Europe Central,1,3764.58,3764.58,1,0,1
2022-05-31,North America West,1,3890.29,3890.29,1,0,1
2022-05-31,North America East,2,7575.62,3787.81,1,1,2
2022-05-31,Europe West,2,5261.51,2630.755,1,1,2
2024-06-29,Europe Central,1,1905.59,1905.59,1,0,1
2024-06-29,North America West,1,4159.84,4159.84,0,1,1
2024-06-29,Europe West,2,750.18000000000006,375.09000000000003,2,0,2
2024-09-09,North America East,2,2742.7200000000003,1371.3600000000001,2,0,2
2024-09-09,Europe Central,2,8046.86,4023.43,1,1,2
2024-09-09,North America West,1,4116.77,4116.77,1,0,1
2024-06-25,Europe Central,2,5242.97,2621.485,2,0,2
2024-06-25,Europe West,1,4188.68,4188.68,1,0,1
2024-06-25,North America West,1,3753.82,3753.82,0,0,1
2022-04-26,APAC,2,1445.96,722.98,1,0,2
2022-04-26,North America East,1,2172.52,2172.52,1,0,1
2024-09-05,APAC,1,4188.48,4188.48,1,0,1
2023-11-16,North America East,3,9373.91,3124.6366666666663,1,0,3
2023-11-16,Europe Central,2,2432.37,1216.185,1,0,2
2023-11-16,APAC,2,7134.54,3567.27,2,0,2
2023-11-16,North America West,2,3079.1400000000003,1539.5700000000002,2,0,2
2022-12-14,North America West,1,4080.89,4080.89,1,0,1
2022-12-14,APAC,1,2312.7,2312.7,0,0,1
2022-12-14,North America East,1,3314.88,3314.88,0,0,1
2022-04-28,Europe West,1,3155.85,3155.85,1,0,1
2022-04-28,Europe Central,1,3096.03,3096.03,0,0,1
2023-06-26,North America West,1,4873.46,4873.46,0,0,1
2023-06-26,Europe West,1,4547.76,4547.76,1,0,1
2023-06-26,APAC,1,2841.53,2841.53,1,0,1
2023-06-26,North America East,2,7015.6299999999992,3507.8149999999996,1,0,2
2023-06-26,Europe Central,2,6930.18,3465.09,0,0,2
2022-08-07,Europe Central,2,2115.4100000000003,1057.705,1,1,2
2025-02-23,North America East,1,2698.05,2698.05,0,1,1
2025-02-23,Europe Central,1,2267.83,2267.83,1,0,1
2025-02-23,North America West,2,8789.31,4394.655,1,1,2
2025-02-23,Europe West,2,6158.64,3079.32,2,0,2
2022-10-16,North America East,2,6779.79,3389.895,1,0,2
2022-10-16,North America West,1,3910.15,3910.15,1,0,1
2022-05-21,North America East,4,9718.73,2429.6825,3,1,4
2022-05-21,Europe West,1,4156.47,4156.47,1,0,1
2024-12-18,North America West,4,7162.94,1790.735,3,1,4
2024-12-18,Europe Central,4,8361.19,2090.2974999999997,0,2,4
2024-12-18,APAC,1,4509.47,4509.47,0,0,1
2024-12-18,North America East,1,2389.54,2389.54,1,0,1
2024-09-17,North America West,1,3950.2,3950.2,0,0,1
2024-09-17,North America East,1,2501.33,2501.33,1,0,1
2024-09-17,Europe West,1,4872.99,4872.99,1,0,1
2024-09-17,Europe Central,1,4477.07,4477.07,1,0,1
2024-09-17,APAC,1,4200.38,4200.38,1,0,1
2022-04-02,North America East,1,4837.41,4837.41,0,1,1
2022-04-02,Europe West,2,4350.78,2175.39,1,0,2
2022-04-02,North America West,2,3194.22,1597.11,2,0,2
2023-05-06,North America West,1,4259.15,4259.15,0,1,1
2023-05-06,Europe West,1,103.2,103.2,1,0,1
2023-05-06,North America East,2,7977.58,3988.79,1,0,2
2023-08-03,North America East,1,2268.66,2268.66,1,0,1
2023-08-03,North America West,1,4243.85,4243.85,1,0,1
2023-08-03,Europe Central,1,1076.79,1076.79,1,0,1
2023-08-03,Europe West,5,10565.06,2113.0119999999997,5,0,5
2023-05-28,North America West,1,4515.07,4515.07,1,0,1
2023-05-28,North America East,2,6261.29,3130.645,1,0,2
2023-05-28,Europe West,2,3836.3,1918.15,2,0,2
2023-05-28,Europe Central,4,7884.6900000000005,1971.1724999999997,2,0,4
2023-05-28,APAC,3,5636.93,1878.9766666666669,3,0,3
2022-10-15,North America West,1,1406.1,1406.1,1,0,1
2022-10-15,North America East,1,3172.84,3172.84,1,0,1
2025-03-15,Europe West,1,4530.61,4530.61,0,1,1
2025-03-15,North America West,1,137.11,137.11,1,0,1
2025-03-15,North America East,1,1289.23,1289.23,1,0,1
2022-07-15,Europe West,1,4490.89,4490.89,0,0,1
2022-07-15,APAC,1,2634.23,2634.23,1,0,1
2022-07-15,North America East,3,11671.919999999998,3890.64,2,1,3
2022-11-28,Europe Central,1,2159.62,2159.62,0,0,1
2022-11-28,North America West,2,957.67,478.835,2,0,2
2023-10-22,North America East,1,4224.39,4224.39,1,0,1
2023-10-22,Europe Central,2,4718.59,2359.295,1,0,2
2023-10-22,Europe West,3,6168.43,2056.143333333333,3,0,3
2023-04-09,North America West,1,183.67,183.67,0,1,1
2022-03-19,APAC,2,3820.27,1910.135,1,0,1
2022-03-19,Europe Central,1,3656.03,3656.03,0,0,1
2023-06-02,North America East,1,3580.91,3580.91,1,0,1
2023-06-02,North America West,1,420.64,420.64,0,0,1
2023-06-02,Europe Central,2,3821.14,1910.57,2,0,2
2023-01-10,North America West,1,974.65,974.65,1,0,1
2023-01-10,Europe West,1,3034.97,3034.97,1,0,1
2023-01-10,Europe Central,1,2441.81,2441.81,1,0,1
2023-01-10,North America East,2,5802.13,2901.065,2,0,2
2023-10-08,Europe Central,1,3341.71,3341.71,1,0,1
2023-10-08,North America West,1,4973.63,4973.63,1,0,1
2023-10-08,North America East,1,3412.42,3412.42,1,0,1
2023-10-08,APAC,1,528.89,528.89,1,0,1
2023-10-08,Europe West,1,1839.35,1839.35,1,0,1
2023-10-03,North America East,1,4797.21,4797.21,1,0,1
2023-05-13,North America East,2,5118.8099999999995,2559.4049999999997,2,0,2
2023-05-13,North America West,2,3672.94,1836.47,2,0,2
2023-05-13,Europe West,1,2366.54,2366.54,1,0,1
2022-10-17,North America East,1,869.78,869.78,0,0,1
2022-10-17,Europe West,1,3047.08,3047.08,1,0,1
2022-10-17,North America West,1,409.07,409.07,1,0,1
2022-10-17,APAC,1,3040.89,3040.89,0,1,1
2022-04-06,Europe West,1,575.08,575.08,0,0,1
2022-04-06,Europe Central,1,4572.89,4572.89,0,0,1
2022-04-06,North America East,1,2537.77,2537.77,1,0,1
2025-02-02,North America East,1,86.63,86.63,1,0,1
2025-02-02,Europe West,1,1985.59,1985.59,1,0,1
2025-02-02,APAC,1,232.05,232.05,1,0,1
2025-02-02,North America West,1,422.84,422.84,0,0,1
2022-11-01,North America West,1,252.32,252.32,1,0,1
2022-11-01,North America East,1,2787.03,2787.03,1,0,1
2022-11-01,APAC,2,5538.35,2769.175,1,1,2
2023-06-12,North America East,3,6644.15,2214.7166666666667,2,1,3
2023-06-12,APAC,2,4451.96,2225.98,1,0,2
2023-01-15,Europe West,1,2332.56,2332.56,0,1,1
2023-01-15,North America West,1,4075.65,4075.65,1,0,1
2023-01-15,North America East,2,7062.66,3531.33,1,1,2
2023-01-15,Europe Central,4,9773.23,2443.3075,3,1,4
2022-09-06,Europe West,1,2788.13,2788.13,1,0,1
2022-09-06,North America East,1,4670.63,4670.63,1,0,1
2022-01-10,Europe West,1,535.38,535.38,1,0,1
2022-01-10,Europe Central,2,2392.08,1196.04,2,0,2
2023-12-26,Europe Central,1,4188.21,4188.21,1,0,1
2023-12-26,North America East,1,3007.56,3007.56,1,0,1
2023-12-26,Europe West,1,520.62,520.62,1,0,1
2023-12-26,North America West,1,2860.22,2860.22,1,0,1
2023-02-02,North America East,1,2767.85,2767.85,1,0,1
2023-02-02,Europe West,1,4608.82,4608.82,1,0,1
2023-02-02,Europe Central,2,6607.4400000000005,3303.7200000000003,1,0,2
2023-02-02,APAC,2,2564.95,1282.475,2,0,2
2023-02-02,North America West,2,4615.42,2307.71,2,0,2
2025-03-07,North America West,1,4773.54,4773.54,1,0,1
2025-03-07,APAC,1,1497.02,1497.02,1,0,1
2025-03-07,Europe Central,1,4675.17,4675.17,1,0,1
2025-03-07,Europe West,2,5246.2,2623.0999999999995,1,0,2
2023-10-23,North America East,1,3152.41,3152.41,1,0,1
2023-10-23,Europe West,1,4523.19,4523.19,1,0,1
2023-10-23,APAC,1,1606.96,1606.96,1,0,1
2022-07-09,Europe Central,2,3309.82,1654.9099999999999,2,0,2
2022-07-09,North America East,2,1309.06,654.53,1,0,2
2022-07-09,Europe West,2,1511.38,755.69,1,0,2
2022-07-09,APAC,1,691.1,691.1,1,0,1
2022-07-09,North America West,1,4812.74,4812.74,1,0,1
2022-09-25,APAC,1,4696.53,4696.53,1,0,1
2022-09-25,North America East,1,1322.2,1322.2,1,0,1
2022-09-25,Europe Central,1,4585.61,4585.61,1,0,1
2022-09-25,North America West,1,482.92,482.92,0,0,1
2023-01-14,North America West,1,2071.82,2071.82,0,1,1
2023-01-14,Europe West,1,1066.12,1066.12,0,1,1
2023-01-14,North America East,1,4365.57,4365.57,1,0,1
2023-01-14,Europe Central,2,2652.7999999999997,1326.3999999999999,1,0,2
2023-01-14,APAC,2,1583.0900000000001,791.54500000000007,1,0,2
2023-08-19,Europe Central,1,2186.01,2186.01,1,0,1
2023-08-19,North America West,1,2342.1,2342.1,1,0,1
2023-08-19,North America East,1,1262.09,1262.09,1,0,1
2023-08-19,Europe West,1,575.56,575.56,0,0,1
2023-07-08,APAC,1,3836.14,3836.14,1,0,1
2023-07-08,North America West,1,3465.07,3465.07,1,0,1
2025-02-06,Europe Central,1,2569.63,2569.63,1,0,1
2025-02-06,North America East,1,2417.78,2417.78,1,0,1
2022-03-23,North America East,1,2067.58,2067.58,1,0,1
2022-03-23,North America West,2,5263.71,2631.8549999999996,1,0,2
2022-03-23,APAC,2,7543.49,3771.745,0,1,2
2023-03-13,North America West,2,4907.6,2453.8,2,0,2
2023-03-13,APAC,2,4290.21,2145.1049999999996,2,0,2
2023-03-13,Europe Central,1,609.07,609.07,1,0,1
2023-03-13,Europe West,1,286.24,286.24,1,0,1
2022-09-27,Europe West,1,1175.38,1175.38,1,0,1
2022-09-27,Europe Central,2,7391.82,3695.91,2,0,2
2023-09-10,APAC,2,6339.07,3169.535,1,0,2
2023-09-10,Europe West,1,949.7,949.7,1,0,1
2023-12-24,North America West,1,2494.39,2494.39,1,0,1
2023-12-24,North America East,1,951.94,951.94,1,0,1
2023-12-24,APAC,1,643.1,643.1,1,0,1
2023-12-24,Europe Central,1,2743.92,2743.92,0,0,1
2023-12-24,Europe West,2,3739.1899999999996,1869.5949999999998,0,2,2
2023-06-06,Europe West,1,3983.34,3983.34,1,0,1
2023-06-06,North America East,2,3216.45,1608.225,2,0,2
2023-06-06,Europe Central,2,3254.72,1627.36,1,1,2
2023-06-06,North America West,3,5748.3,1916.1,2,1,3
2022-10-21,Europe West,1,880.21,880.21,1,0,1
2022-10-21,North America West,2,1378.51,689.255,2,0,2
2023-12-09,Europe West,1,2507.05,2507.05,0,0,1
2023-12-09,North America West,3,6232.01,2077.3366666666666,3,0,3
2023-12-09,Europe Central,2,1648.68,824.34,2,0,2
2023-03-27,Europe Central,2,4375.53,2187.765,1,0,2
2023-01-05,North America East,1,3608.26,3608.26,1,0,1
2023-01-05,APAC,2,2019.99,1009.9950000000001,1,0,2
2023-01-05,Europe Central,2,2607.9799999999996,1303.9899999999998,1,1,2
2023-05-05,APAC,3,5222.33,1740.7766666666666,2,0,3
2023-05-05,North America East,1,1737.14,1737.14,1,0,1
2023-05-05,Europe Central,1,4461.2,4461.2,1,0,1
2023-05-05,Europe West,1,1943.77,1943.77,1,0,1
2023-01-23,APAC,1,4342.86,4342.86,0,0,1
2023-01-23,North America East,2,5063.44,2531.72,2,0,2
2022-11-26,North America West,1,2334.41,2334.41,1,0,1
2024-10-31,North America West,1,4110.61,4110.61,1,0,1
2024-10-31,Europe Central,1,1181.34,1181.34,1,0,1
2024-10-31,APAC,1,848.17,848.17,0,1,1
2022-10-06,North America West,1,775.96,775.96,1,0,1
2022-10-06,Europe Central,1,927.19,927.19,1,0,1
2022-10-06,APAC,1,1494.14,1494.14,0,1,1
2022-10-06,North America East,3,3805.89,1268.6299999999999,2,1,3
2022-04-09,North America West,2,3226.3,1613.15,1,0,2
