transaction_date,country,transaction_count,total_amount_usd_equivalent,average_transaction_amount,successful_transactions,failed_transactions,unique_users
2022-07-03,Japan,1,2787.69,2787.69,0,1,1
2022-07-03,UK,2,6889.73,3444.865,2,0,2
2024-05-12,Australia,1,703.87,703.87,1,0,1
2024-05-12,UK,1,360.12,360.12,1,0,1
2024-05-12,France,2,5664.6299999999992,2832.3149999999996,2,0,2
2024-05-12,USA,2,1992.1899999999998,996.09499999999991,2,0,2
2024-10-15,Australia,1,4751.02,4751.02,1,0,1
2024-10-15,Germany,1,2139.24,2139.24,1,0,1
2024-10-15,USA,2,4063.95,2031.975,2,0,2
2024-10-15,Japan,4,12216.819999999998,3054.205,3,1,4
2025-03-18,UK,1,2338.14,2338.14,1,0,1
2025-03-18,USA,1,475.56,475.56,1,0,1
2022-07-12,Germany,1,2960.39,2960.39,0,0,1
2022-07-12,Japan,1,1366.74,1366.74,1,0,1
2022-07-12,Canada,1,1207.51,1207.51,0,1,1
2022-04-05,Germany,1,1395.67,1395.67,0,0,1
2022-04-05,Australia,1,1096.52,1096.52,1,0,1
2022-04-05,France,1,2765.2,2765.2,1,0,1
2024-11-29,Japan,3,5149.17,1716.3899999999999,3,0,3
2024-11-29,France,2,3021.5,1510.75,1,0,2
2025-03-15,USA,1,137.11,137.11,1,0,1
2025-03-15,Canada,1,1289.23,1289.23,1,0,1
2025-03-15,UK,1,4530.61,4530.61,0,1,1
2024-09-21,Canada,1,553.59,553.59,0,0,1
2024-09-21,UK,1,1626.44,1626.44,0,0,1
2024-09-21,Australia,1,3485.33,3485.33,1,0,1
2024-09-21,USA,2,8170.58,4085.29,1,0,2
2022-02-04,UK,1,2403.72,2403.72,0,0,1
2022-02-04,Canada,1,4455.33,4455.33,1,0,1
2022-02-04,Germany,1,4660.25,4660.25,1,0,1
2022-02-04,France,2,4323.4400000000005,2161.7200000000003,2,0,2
2024-09-12,Germany,1,3204.73,3204.73,1,0,1
2024-09-12,Australia,1,1069.51,1069.51,1,0,1
2024-09-12,Japan,1,1233.85,1233.85,1,0,1
2024-09-12,USA,1,3346.37,3346.37,1,0,1
2024-09-12,France,2,6715.07,3357.535,0,1,2
2023-12-17,Germany,1,2552.22,2552.22,0,0,1
2023-12-17,USA,1,3466.28,3466.28,0,0,1
2023-12-17,Japan,2,1528.15,764.075,2,0,2
2022-05-13,Australia,1,1919.86,1919.86,1,0,1
2022-05-13,Germany,3,8089.26,2696.42,2,1,3
2023-10-10,USA,1,599,599,1,0,1
2023-10-10,UK,1,4874.96,4874.96,1,0,1
2024-01-14,Australia,1,1725.98,1725.98,1,0,1
2024-01-14,UK,1,2760.97,2760.97,1,0,1
2024-01-14,Japan,2,5744.43,2872.215,2,0,2
2022-02-05,Germany,1,2573.24,2573.24,1,0,1
2022-02-05,UK,1,3283.44,3283.44,1,0,1
2022-02-05,Canada,1,2390.1,2390.1,1,0,1
2022-02-05,Australia,1,4935.32,4935.32,1,0,1
2022-04-10,Australia,1,3798.28,3798.28,0,0,1
2022-04-10,USA,2,6205.9800000000005,3102.9900000000002,0,2,2
2022-07-06,Japan,1,3326.24,3326.24,0,1,1
2022-07-06,France,1,4891.79,4891.79,1,0,1
2022-07-06,Australia,1,2847.02,2847.02,1,0,1
2022-07-06,Germany,1,4637.75,4637.75,1,0,1
2022-07-06,USA,1,952.27,952.27,1,0,1
2022-07-06,Canada,3,10646.599999999999,3548.8666666666663,3,0,3
2022-02-10,Japan,1,9.42,9.42,1,0,1
2022-02-10,UK,1,3962.01,3962.01,0,0,1
2022-02-10,Australia,1,2978.43,2978.43,0,0,1
2022-07-11,USA,2,6573.45,3286.725,2,0,2
2023-02-04,UK,1,949.91,949.91,1,0,1
2023-02-04,Australia,1,933.7,933.7,1,0,1
2023-02-04,Germany,2,8554.619999999999,4277.3099999999995,1,0,2
2023-02-04,Canada,2,8908.18,4454.09,1,1,2
2023-05-01,Japan,1,1532.48,1532.48,1,0,1
2023-05-01,France,1,420.37,420.37,1,0,1
2023-05-01,Australia,2,5327.9,2663.95,1,0,2
2022-06-30,Japan,1,4771.25,4771.25,1,0,1
2022-06-30,France,1,4114.52,4114.52,0,0,1
2022-10-11,Japan,1,651.57,651.57,1,0,1
2022-10-11,France,1,4225.23,4225.23,1,0,1
2022-10-11,Germany,1,1609.24,1609.24,1,0,1
2023-01-21,Germany,1,1056.02,1056.02,0,1,1
2023-01-21,Canada,1,862.21,862.21,1,0,1
2024-07-24,Canada,1,580.04,580.04,1,0,1
2024-07-24,Australia,1,784.49,784.49,1,0,1
2024-07-24,USA,1,1035.77,1035.77,1,0,1
2024-03-22,USA,2,2357.42,1178.71,2,0,2
2024-03-22,Australia,1,4970.27,4970.27,1,0,1
2024-07-21,Canada,2,4614.77,2307.385,2,0,2
2024-07-21,France,2,3376.19,1688.095,0,0,2
2024-07-21,Australia,2,6834.91,3417.455,1,0,2
2024-07-21,Germany,2,5312.08,2656.04,1,1,2
2023-04-06,Germany,3,8447.14,2815.7133333333336,1,0,3
2023-04-06,Australia,1,4897.62,4897.62,1,0,1
2023-04-06,Japan,1,3886.37,3886.37,1,0,1
2022-04-02,Canada,1,4837.41,4837.41,0,1,1
2022-04-02,Japan,1,987.98,987.98,1,0,1
2022-04-02,USA,1,2206.24,2206.24,1,0,1
2022-04-02,Germany,2,4350.78,2175.39,1,0,2
2022-12-13,Canada,1,892.93,892.93,1,0,1
2023-08-02,Germany,1,2434.33,2434.33,0,0,1
2023-08-02,Japan,2,628.06,314.03,0,0,2
2023-08-02,Canada,2,4654.41,2327.205,2,0,2
2024-12-09,UK,1,2331.22,2331.22,1,0,1
2024-12-09,Germany,1,4985.02,4985.02,1,0,1
2024-12-09,USA,2,6555.74,3277.87,2,0,2
2024-12-09,Japan,3,8199.38,2733.1266666666666,1,1,3
2024-01-20,France,1,4020.01,4020.01,1,0,1
2024-01-20,Germany,1,3858.97,3858.97,0,1,1
2024-01-20,Japan,1,2909.86,2909.86,0,1,1
2024-01-20,Canada,1,1685.63,1685.63,0,0,1
2024-01-20,UK,1,485.22,485.22,0,0,1
2024-01-20,USA,1,1438.21,1438.21,0,0,1
2022-09-10,Australia,1,1563.34,1563.34,0,1,1
2022-09-10,Germany,1,2582.08,2582.08,0,0,1
2022-09-10,UK,1,1553.2,1553.2,1,0,1
2022-09-10,France,1,4486.77,4486.77,1,0,1
2022-09-10,USA,2,5975.21,2987.605,2,0,2
2023-07-18,USA,1,1443.96,1443.96,0,0,1
2023-07-18,Germany,1,3059.29,3059.29,0,0,1
2023-07-18,Canada,1,4253.18,4253.18,1,0,1
2023-07-18,Australia,2,5421.0300000000007,2710.5150000000003,2,0,2
2025-02-18,Japan,1,4480.2,4480.2,0,0,1
2025-02-18,UK,1,4801.21,4801.21,1,0,1
2025-02-18,Germany,2,5946.09,2973.045,2,0,2
2022-11-06,Canada,2,6442.59,3221.295,0,1,2
2022-11-06,USA,2,4312.05,2156.025,2,0,2
2022-11-06,UK,1,4384.07,4384.07,1,0,1
2022-02-27,Australia,1,1987.86,1987.86,1,0,1
2022-02-27,France,2,4430.38,2215.19,1,0,2
2022-01-08,Japan,2,6013.61,3006.8050000000003,1,1,2
2022-01-08,Germany,2,4610.28,2305.1400000000003,1,0,2
2024-01-29,USA,2,1873.51,936.755,0,0,2
2024-01-29,Australia,2,3191.0299999999997,1595.5149999999999,2,0,2
2024-01-29,Germany,1,4277.32,4277.32,1,0,1
2025-02-10,Japan,1,755.43,755.43,1,0,1
2025-02-10,Germany,1,3944.78,3944.78,1,0,1
2025-02-10,Australia,1,55.17,55.17,0,0,1
2025-02-10,UK,1,1669.59,1669.59,0,1,1
2025-02-10,USA,2,6902.84,3451.42,2,0,2
2024-12-31,Canada,1,754.42,754.42,1,0,1
2024-12-31,Germany,1,3828.75,3828.75,1,0,1
2024-12-31,Japan,1,3045.22,3045.22,0,1,1
2022-08-10,Japan,1,2368.78,2368.78,1,0,1
2022-08-10,USA,1,1002.31,1002.31,1,0,1
2022-08-10,UK,1,1081.58,1081.58,0,0,1
2023-09-03,Canada,1,1492.7,1492.7,1,0,1
2023-09-03,UK,1,4797.6,4797.6,1,0,1
2023-09-03,Germany,1,2869.46,2869.46,1,0,1
2023-09-03,France,1,2944.49,2944.49,1,0,1
2023-09-03,USA,2,3074.33,1537.165,2,0,2
2024-05-08,Canada,1,2709.06,2709.06,0,1,1
2024-05-08,France,1,4808.18,4808.18,0,1,1
2022-06-04,UK,1,3330.91,3330.91,0,0,1
2022-06-04,Canada,2,6917.71,3458.855,2,0,2
2022-01-21,USA,1,3921.44,3921.44,1,0,1
2022-01-21,UK,1,3672.28,3672.28,1,0,1
2022-01-21,Germany,1,771.08,771.08,1,0,1
2022-01-21,Canada,2,8721.04,4360.52,0,0,2
2022-06-16,Germany,1,1149.72,1149.72,0,0,1
2022-06-16,Canada,1,183.04,183.04,1,0,1
2022-01-09,USA,2,4967.9699999999993,2483.9849999999997,2,0,2
2022-01-09,France,1,3021.9,3021.9,0,0,1
2022-01-09,Canada,1,1985.48,1985.48,1,0,1
2022-01-09,Japan,1,3128.23,3128.23,1,0,1
2025-01-09,Canada,1,1137.49,1137.49,1,0,1
2025-01-09,Japan,1,2145.45,2145.45,1,0,1
2025-01-09,Australia,1,608.67,608.67,1,0,1
2025-01-09,Germany,1,2611.8,2611.8,1,0,1
2025-01-09,UK,1,4794.98,4794.98,1,0,1
2025-01-09,USA,1,1831.05,1831.05,1,0,1
2024-10-14,UK,1,2608.18,2608.18,0,1,1
2024-10-14,France,1,1191.01,1191.01,0,0,1
2024-10-14,Australia,1,964.74,964.74,1,0,1
2024-10-14,Canada,2,6667.63,3333.815,1,1,2
2024-04-12,France,1,2191.44,2191.44,1,0,1
2024-04-12,Australia,1,599.46,599.46,1,0,1
2024-04-12,USA,2,3417.9300000000003,1708.9650000000001,2,0,2
2024-04-12,Germany,2,4660.33,2330.165,2,0,2
2024-04-12,Japan,3,8286.369999999999,2762.123333333333,2,0,3
2024-07-23,Japan,1,3008.61,3008.61,1,0,1
2024-07-23,France,1,2448.15,2448.15,1,0,1
2024-07-23,Canada,1,10.15,10.15,1,0,1
2024-07-23,UK,2,4570.88,2285.44,2,0,2
2023-05-28,UK,1,3679.88,3679.88,1,0,1
2023-05-28,Australia,1,3369.33,3369.33,1,0,1
2023-05-28,Germany,1,156.42,156.42,1,0,1
2023-05-28,USA,3,10776.36,3592.12,2,0,2
2023-05-28,Japan,2,2267.6000000000004,1133.8000000000002,2,0,2
2023-05-28,France,4,7884.6900000000005,1971.1724999999997,2,0,4
2023-07-23,UK,2,4537.45,2268.725,1,0,2
2023-07-23,Germany,1,1809.67,1809.67,1,0,1
2022-02-13,Japan,1,1867.64,1867.64,1,0,1
2022-02-13,France,1,3823.62,3823.62,1,0,1
2024-10-18,UK,1,3414.83,3414.83,1,0,1
2024-10-18,Japan,1,2089.2,2089.2,1,0,1
2024-10-18,Germany,1,299.35,299.35,1,0,1
2023-09-09,USA,1,4040.38,4040.38,1,0,1
2023-09-09,Germany,1,3081.92,3081.92,1,0,1
2023-09-09,UK,1,1825.93,1825.93,1,0,1
2024-08-12,Canada,1,553.31,553.31,0,1,1
2024-08-12,Germany,1,3140.72,3140.72,1,0,1
2024-08-12,Australia,1,3603.08,3603.08,1,0,1
2024-08-12,Japan,1,2142.55,2142.55,1,0,1
2024-08-12,USA,3,5250.22,1750.0733333333335,3,0,3
2022-03-12,Japan,1,405.6,405.6,1,0,1
2022-03-12,Australia,1,257.93,257.93,1,0,1
2022-03-12,UK,1,4340.22,4340.22,1,0,1
2022-03-12,Canada,1,4574.43,4574.43,1,0,1
2022-03-12,Germany,2,8643.2899999999991,4321.6449999999995,2,0,2
2024-07-07,USA,4,15798.82,3949.705,2,0,4
2024-07-07,Canada,1,3014.09,3014.09,1,0,1
2024-07-07,Germany,1,1041.82,1041.82,0,0,1
2023-12-23,USA,1,519.09,519.09,1,0,1
2023-12-23,France,1,2560.57,2560.57,1,0,1
2024-02-16,Japan,1,898.81,898.81,1,0,1
2024-02-16,Australia,1,497.6,497.6,1,0,1
2024-02-16,Germany,2,4053.18,2026.59,2,0,2
2024-02-16,USA,3,6019.5599999999995,2006.5200000000002,2,0,3
2024-08-31,Germany,1,2225.18,2225.18,0,0,1
2024-08-31,France,1,2542.44,2542.44,1,0,1
2024-08-31,UK,1,2156.99,2156.99,1,0,1
2024-08-31,Japan,2,4758.6100000000006,2379.3050000000003,2,0,2
2024-08-31,Canada,3,7581.98,2527.3266666666668,2,1,3
2025-03-19,Canada,1,1598.23,1598.23,0,1,1
2025-03-19,USA,1,69.53,69.53,0,1,1
2023-07-27,France,1,3768.41,3768.41,1,0,1
2023-07-27,Australia,1,960.97,960.97,1,0,1
2023-07-27,Germany,3,2675.1,891.69999999999982,3,0,3
2022-08-13,Australia,1,3871.9,3871.9,0,0,1
2022-08-13,Germany,1,3660.58,3660.58,1,0,1
2022-08-13,Japan,1,318.21,318.21,1,0,1
2022-08-13,UK,1,4904.95,4904.95,1,0,1
2022-08-13,USA,1,960.59,960.59,1,0,1
2023-12-09,USA,1,2347.4,2347.4,1,0,1
2023-12-09,UK,1,2507.05,2507.05,0,0,1
2023-12-09,Japan,2,3884.61,1942.305,2,0,2
2023-12-09,France,2,1648.68,824.34,2,0,2
2023-01-01,USA,3,8460.56,2820.1866666666665,1,1,2
2023-01-01,Japan,2,7904.64,3952.32,2,0,2
2022-08-16,France,1,3290.81,3290.81,1,0,1
2022-08-16,UK,1,807.46,807.46,1,0,1
2022-08-16,USA,4,9516.4399999999987,2379.11,3,0,4
2024-11-28,USA,1,1950.26,1950.26,1,0,1
2024-11-28,Germany,1,3381.48,3381.48,1,0,1
2024-11-28,Australia,1,3763.32,3763.32,0,1,1
2024-02-28,Australia,1,3374.29,3374.29,1,0,1
2024-02-28,Germany,1,4296.23,4296.23,0,1,1
2023-04-04,Australia,1,2185.39,2185.39,1,0,1
2023-04-04,France,1,4621,4621,1,0,1
2023-04-04,Japan,1,4441.58,4441.58,0,0,1
2022-06-21,Australia,1,2162.24,2162.24,0,1,1
2022-06-21,Canada,1,595.03,595.03,0,0,1
2022-06-21,France,2,4018.3500000000004,2009.1750000000002,2,0,2
2022-06-21,USA,2,4246.27,2123.135,2,0,2
2023-04-12,Germany,1,1163.48,1163.48,1,0,1
2023-04-12,USA,1,2048.12,2048.12,1,0,1
2024-06-15,Japan,1,237.79,237.79,1,0,1
2024-07-04,UK,1,4325.33,4325.33,0,1,1
2024-07-04,Germany,1,2030.81,2030.81,1,0,1
2024-07-04,USA,2,3701.92,1850.96,2,0,2
2024-07-04,Canada,4,7222.6699999999992,1805.6674999999998,4,0,4
2024-07-04,Japan,3,9860.04,3286.6800000000003,3,0,3
2024-02-20,Canada,1,2351.43,2351.43,1,0,1
2024-02-20,Germany,1,4838.68,4838.68,1,0,1
2024-02-20,Japan,1,2258.87,2258.87,0,0,1
2024-02-20,France,1,2140.84,2140.84,0,0,1
2023-12-10,Canada,1,136.53,136.53,0,0,1
2023-12-10,Japan,1,2109.16,2109.16,1,0,1
2023-12-10,USA,1,2064.41,2064.41,1,0,1
2022-07-09,UK,1,804.45,804.45,0,0,1
2022-07-09,France,1,2714.44,2714.44,1,0,1
2022-07-09,Australia,1,691.1,691.1,1,0,1
2022-07-09,USA,1,4812.74,4812.74,1,0,1
2022-07-09,Canada,2,1309.06,654.53,1,0,2
2022-07-09,Germany,2,1302.31,651.155,2,0,2
2023-07-02,Canada,2,5037.41,2518.705,2,0,2
2023-07-02,Japan,1,2010.72,2010.72,1,0,1
2023-07-02,USA,1,1642.38,1642.38,0,1,1
2024-09-03,Australia,1,99.68,99.68,0,1,1
2024-09-03,Japan,1,502.06,502.06,1,0,1
2024-09-03,USA,1,861.33,861.33,1,0,1
2024-09-03,Germany,3,9032.87,3010.9566666666669,2,0,3
2023-02-14,Australia,2,4737.04,2368.5199999999995,2,0,2
2023-02-14,Japan,1,3473.24,3473.24,1,0,1
2023-02-14,Germany,1,1227.33,1227.33,1,0,1
2024-05-05,USA,2,3570.12,1785.06,1,1,2
2025-01-06,Australia,1,3326.5,3326.5,0,0,1
2025-01-06,USA,1,4024.72,4024.72,1,0,1
2025-01-06,UK,1,2958.66,2958.66,1,0,1
2025-01-06,Canada,1,1756.68,1756.68,1,0,1
2025-01-06,Germany,1,2992.84,2992.84,1,0,1
2022-04-07,Germany,1,3756.93,3756.93,1,0,1
2024-07-02,Japan,1,643.28,643.28,1,0,1
2024-07-02,USA,1,3586.41,3586.41,0,0,1
2024-07-02,France,2,8793.9900000000016,4396.9950000000008,2,0,2
2024-07-02,UK,2,3691.5,1845.75,2,0,2
2022-10-16,Canada,1,2033.87,2033.87,0,0,1
2022-10-16,USA,2,8656.07,4328.035,2,0,2
2022-09-29,UK,1,893.55,893.55,1,0,1
2022-09-29,USA,1,4781.3,4781.3,1,0,1
2022-09-29,Germany,2,4294.7699999999995,2147.3849999999998,2,0,2
2023-06-24,France,1,306.93,306.93,1,0,1
2023-06-24,USA,1,4279.99,4279.99,1,0,1
2023-06-24,Germany,1,4323.39,4323.39,1,0,1
2023-07-25,Germany,1,956.7,956.7,0,1,1
2023-07-25,UK,1,4261.26,4261.26,1,0,1
2023-07-25,France,2,8558.42,4279.21,1,0,2
2023-07-28,USA,2,5895.15,2947.575,2,0,2
2023-07-28,France,3,5775.16,1925.0533333333333,2,1,3
2024-06-12,Canada,1,4898.82,4898.82,0,0,1
2024-06-12,Japan,1,1360.31,1360.31,1,0,1
2024-06-12,Germany,1,3897.2,3897.2,1,0,1
2024-06-12,USA,1,2643.75,2643.75,1,0,1
2024-06-12,UK,1,3254.43,3254.43,1,0,1
2023-01-02,USA,1,3594.11,3594.11,0,0,1
2023-01-02,Germany,1,188.91,188.91,1,0,1
2023-01-02,France,1,55.94,55.94,1,0,1
2023-01-02,Australia,2,5491.1399999999994,2745.5699999999997,1,0,2
2022-11-05,USA,2,5649.39,2824.695,2,0,2
2022-11-05,France,1,3953.56,3953.56,1,0,1
2022-11-05,Australia,1,4091.65,4091.65,1,0,1
2022-11-05,Japan,1,4946.57,4946.57,1,0,1
2022-06-06,USA,2,7510.98,3755.49,0,2,2
2022-06-06,UK,3,8758.16,2919.3866666666663,3,0,2
2024-02-03,Germany,1,188.56,188.56,1,0,1
2024-02-03,UK,1,2475.71,2475.71,1,0,1
2024-02-03,USA,1,2529.16,2529.16,1,0,1
2024-02-03,France,1,1243.22,1243.22,1,0,1
2023-12-12,UK,1,3736.79,3736.79,1,0,1
2023-12-12,Canada,1,4688.81,4688.81,1,0,1
2023-12-12,Australia,1,4377.9,4377.9,0,1,1
2024-03-18,Canada,1,4030.66,4030.66,1,0,1
2024-03-18,Germany,1,3523.27,3523.27,1,0,1
2024-03-18,USA,1,1062.21,1062.21,1,0,1
2024-03-18,Japan,1,2379.79,2379.79,0,1,1
2025-01-08,Japan,1,406.88,406.88,0,1,1
2023-11-02,Germany,1,549.4,549.4,1,0,1
2023-11-02,UK,1,2584.67,2584.67,1,0,1
2022-01-05,USA,1,4606.52,4606.52,1,0,1
2022-01-05,Germany,1,3186.44,3186.44,1,0,1
2022-01-05,Japan,2,7959.8899999999994,3979.9449999999997,2,0,2
2022-08-09,Canada,1,3549.55,3549.55,1,0,1
2022-08-09,UK,1,4592.03,4592.03,0,0,1
2022-08-09,Germany,1,1735.69,1735.69,1,0,1
2022-08-09,Japan,3,4794.4600000000009,1598.1533333333334,1,0,3
2022-08-09,USA,2,2425.33,1212.665,1,1,2
2025-01-25,Germany,1,1706.26,1706.26,1,0,1
2025-01-25,France,1,312.77,312.77,1,0,1
2023-07-31,UK,1,4594.81,4594.81,0,1,1
2023-07-31,Canada,1,744.89,744.89,1,0,1
2023-07-31,Japan,3,5027.47,1675.8233333333335,1,1,3
2022-02-14,Germany,1,3880.86,3880.86,0,0,1
2022-02-14,Canada,1,2709.9,2709.9,1,0,1
2022-02-14,USA,1,4457.95,4457.95,1,0,1
2022-06-26,France,1,3244.73,3244.73,1,0,1
2022-06-26,Germany,1,2643.13,2643.13,1,0,1
2022-06-26,Japan,1,1563.68,1563.68,1,0,1
2025-02-12,Australia,1,4241.62,4241.62,1,0,1
2025-02-12,Germany,1,4086.69,4086.69,1,0,1
2025-02-12,Canada,1,3819.68,3819.68,1,0,1
2025-02-12,Japan,1,2729.28,2729.28,1,0,1
2025-02-12,France,1,334.59,334.59,1,0,1
2025-02-12,USA,2,4323.1100000000006,2161.5550000000003,1,0,2
2025-03-21,Japan,1,2649.13,2649.13,0,0,1
2025-03-21,Canada,1,229.94,229.94,1,0,1
2025-03-21,France,1,498.94,498.94,1,0,1
2025-03-21,UK,1,3939.63,3939.63,1,0,1
2025-03-21,Australia,1,2022.27,2022.27,1,0,1
2022-10-17,Australia,1,3040.89,3040.89,0,1,1
2022-10-17,Germany,1,3047.08,3047.08,1,0,1
2022-10-17,USA,2,1278.85,639.425,1,0,2
2023-10-30,France,1,3113.52,3113.52,1,0,1
2023-10-30,Canada,2,4798.78,2399.39,1,0,2
2024-12-04,Japan,1,104.11,104.11,1,0,1
2024-12-04,USA,1,2035.39,2035.39,1,0,1
2024-12-04,Canada,1,2599.59,2599.59,1,0,1
2024-12-04,Germany,1,4484.68,4484.68,0,1,1
2024-07-31,France,2,4847.1,2423.55,2,0,2
2024-07-31,Germany,2,7799.38,3899.69,0,0,2
2022-03-01,UK,1,2993.92,2993.92,1,0,1
2022-03-01,Germany,1,3526.5,3526.5,1,0,1
2022-03-01,Canada,1,1733.24,1733.24,1,0,1
2022-03-01,France,3,4795.5,1598.5,3,0,3
2022-05-30,Japan,1,1853.34,1853.34,1,0,1
2022-05-30,Germany,1,3825.36,3825.36,1,0,1
2022-05-30,Australia,1,986.63,986.63,1,0,1
2022-05-30,USA,1,2522.05,2522.05,0,0,1
2022-05-30,Canada,1,1109.61,1109.61,0,1,1
2022-03-16,USA,2,3001.24,1500.62,2,0,2
2022-03-16,Canada,1,4257.74,4257.74,1,0,1
2022-03-16,Australia,1,1794.92,1794.92,0,0,1
2022-03-16,Germany,1,3005.57,3005.57,0,1,1
2022-03-16,UK,1,4369.95,4369.95,1,0,1
2022-09-21,UK,2,4059.64,2029.82,0,1,2
2022-09-21,Australia,1,558.88,558.88,1,0,1
2022-09-21,Germany,1,4045.59,4045.59,1,0,1
2023-02-08,Germany,1,32.75,32.75,0,0,1
2023-02-08,France,1,451.21,451.21,1,0,1
2023-02-08,Japan,1,3637.02,3637.02,1,0,1
2023-02-08,USA,2,5377.81,2688.905,0,1,2
2022-12-16,Canada,1,1575.52,1575.52,0,0,1
2022-12-16,Japan,1,2824.7,2824.7,1,0,1
2022-12-16,France,1,1886.37,1886.37,1,0,1
2022-12-16,Germany,2,7231.8600000000006,3615.9300000000003,2,0,2
2023-03-15,France,1,3804.2,3804.2,0,1,1
2023-03-15,USA,1,2200.32,2200.32,1,0,1
2022-10-20,Canada,2,5667.32,2833.66,2,0,2
2022-04-01,USA,3,9882.08,3294.0266666666666,3,0,3
2022-04-01,Germany,3,5626.77,1875.59,2,0,3
2022-04-01,France,2,6233.82,3116.91,1,0,2
2022-04-01,Canada,1,3226.32,3226.32,1,0,1
2022-04-01,UK,1,1083.9,1083.9,1,0,1
2022-06-28,France,2,7196.26,3598.13,2,0,2
2022-06-28,Australia,2,2933.37,1466.685,0,2,2
2022-06-28,Germany,1,3181.58,3181.58,0,1,1
2022-06-28,USA,1,2132.57,2132.57,0,1,1
2024-07-08,Japan,1,3184.96,3184.96,1,0,1
2024-07-08,USA,1,4438.38,4438.38,1,0,1
2024-07-08,Germany,1,1638.11,1638.11,1,0,1
2024-07-08,UK,3,8260.2899999999991,2753.43,1,0,3
2024-07-08,Australia,1,594.72,594.72,1,0,1
2024-07-08,France,1,2514.47,2514.47,0,0,1
2024-06-13,Germany,1,2627.51,2627.51,1,0,1
2024-06-13,Australia,1,3842.41,3842.41,0,0,1
2024-06-13,USA,3,11356.990000000002,3785.6633333333334,2,0,3
2024-06-13,Canada,3,7058.26,2352.7533333333331,3,0,3
2025-02-17,USA,1,2411.11,2411.11,1,0,1
2025-02-17,France,1,925.97,925.97,1,0,1
2025-02-17,Germany,1,2201.47,2201.47,1,0,1
2025-02-17,UK,1,1318.01,1318.01,1,0,1
2022-04-30,Canada,1,2608.01,2608.01,1,0,1
2022-04-30,France,1,1385.21,1385.21,1,0,1
2022-04-30,Japan,1,1651.19,1651.19,1,0,1
2023-10-11,France,1,1850.11,1850.11,1,0,1
2023-10-11,USA,1,3747.68,3747.68,1,0,1
2023-10-11,Japan,1,2078.07,2078.07,1,0,1
2023-10-11,Germany,1,4972.47,4972.47,1,0,1
2022-10-26,Germany,1,452.78,452.78,1,0,1
2022-10-26,Japan,2,8540.2,4270.1,2,0,2
2024-10-16,UK,1,1320.46,1320.46,1,0,1
2024-10-16,Germany,1,1667.93,1667.93,1,0,1
2024-10-16,Japan,1,1558.6,1558.6,0,0,1
2024-10-16,USA,3,7081.9400000000005,2360.6466666666665,2,0,3
2022-04-09,USA,1,1967.98,1967.98,1,0,1
2022-04-09,Japan,1,1258.32,1258.32,0,0,1
2024-05-02,Germany,2,4776.56,2388.28,2,0,2
2024-05-02,USA,2,3915.34,1957.67,2,0,2
2023-08-11,France,1,1433.53,1433.53,1,0,1
2023-08-11,Australia,1,3825.98,3825.98,1,0,1
2023-08-11,USA,3,3483.66,1161.22,2,0,3
2024-10-04,Australia,1,3264.48,3264.48,1,0,1
2024-10-04,France,1,4758.79,4758.79,1,0,1
2022-10-28,USA,1,4767.08,4767.08,1,0,1
2022-10-28,UK,1,1186.56,1186.56,1,0,1
2022-10-28,Germany,1,1896.72,1896.72,1,0,1
2022-10-28,Japan,1,743.34,743.34,1,0,1
2024-03-12,Japan,1,2763.49,2763.49,1,0,1
2024-03-12,Canada,1,1547.78,1547.78,1,0,1
2024-03-12,Germany,3,6967.44,2322.48,1,1,3
2022-11-25,France,2,2024.0700000000002,1012.0350000000001,1,1,2
2022-11-25,Australia,1,910.29,910.29,1,0,1
2023-12-30,Australia,1,763.17,763.17,0,0,1
2023-12-30,Japan,1,4197.22,4197.22,1,0,1
2023-12-30,France,1,2265.42,2265.42,1,0,1
2023-02-05,Japan,1,4586.85,4586.85,0,0,1
2023-02-05,USA,1,2059.81,2059.81,1,0,1
2022-01-16,Canada,1,2364.39,2364.39,1,0,1
2022-01-16,USA,1,2400.63,2400.63,1,0,1
2023-01-23,Canada,2,5063.44,2531.72,2,0,2
2023-01-23,Australia,1,4342.86,4342.86,0,0,1
2024-10-11,Germany,2,8684.77,4342.385,2,0,2
2023-09-27,Australia,1,4388.13,4388.13,1,0,1
2023-09-27,France,1,4049.7,4049.7,1,0,1
2023-09-27,Japan,1,4968.3,4968.3,1,0,1
2023-09-27,USA,1,2020.65,2020.65,0,0,1
2023-09-27,Canada,2,2322.86,1161.43,2,0,2
2023-09-27,UK,2,3132.19,1566.095,1,1,2
2022-03-29,USA,1,3858.41,3858.41,1,0,1
2022-03-29,Germany,1,1927.95,1927.95,1,0,1
2024-02-01,Germany,2,4686.62,2343.3100000000004,2,0,2
2024-02-01,USA,1,388.34,388.34,1,0,1
2024-02-01,Canada,1,2771.55,2771.55,1,0,1
2024-06-14,France,3,9239.7200000000012,3079.9066666666668,2,0,3
2024-06-14,Australia,1,4701.39,4701.39,1,0,1
2024-06-14,USA,1,3382.64,3382.64,1,0,1
2024-06-14,Japan,1,1829.6,1829.6,0,0,1
2022-04-08,Japan,2,7368.0300000000007,3684.0150000000003,2,0,2
2022-04-08,Germany,1,4277.34,4277.34,0,1,1
2022-04-08,USA,1,177.66,177.66,0,1,1
2022-04-08,Australia,1,3891.27,3891.27,1,0,1
